OTU_ID,M9,M4,M8,M6,M7,M3,M2,M10,M1,M5,taxonomy
Prevotella_bryantii_AF396925,2,0,0,0,0,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_bryantii
OTU542,0,0,0,37,251,3,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU542|NN=Ruminococcus_gauvreauii_EF529620|D=92.7
Clostridium_septicum_CSU59278,0,1,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium_septicum
Kocuria_marina_JN644586,17,0,2,4,2,8,2,0,8,15,Actinobacteria; Actinobacteria; Actinomycetales; Micrococcaceae; Kocuria; Kocuria_marina
OTU767,2,0,0,1,0,12,3,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Coprococcus; OTU767|NN=Anoxystipes_fissicatena_NR_104800.1|D=93.6
OTU609,0,0,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU609|NN=Clostridium_butyricum_AB687551.1|D=95.6
OTU761,0,0,0,0,0,0,4,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU761|NN=Clostridium_sporosphaeroides_CLORR16SAD|D=93.2
Eubacterium_eligens_EUBRRDAA,0,2,0,1,0,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; Eubacterium_eligens
OTU8,0,0,0,0,0,0,0,1,0,0,Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; OTU8|NN=Pseudomonas_alcaliphila_KC753546|D=95.9
OTU946,6,0,0,1,0,2,0,0,0,1,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; unclassified; OTU946|NN=Paraprevotella_clara_AB331896|D=86.8
Lactobacillus_alimentarius_LBARR16SC,1,0,0,0,0,0,0,0,0,0,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_alimentarius
OTU7,0,0,0,0,0,0,0,1,0,0,Proteobacteria; Alphaproteobacteria; Sphingomonadales; Sphingomonadaceae; Sphingomonas; OTU7|NN=Sphingomonas_panni_AJ575818|D=96.1
OTU4,0,3,0,0,0,1,0,0,2,2,Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Barnesiella; OTU4|NN=Barnesiella_intestinihominis_AB370251|D=85.3
OTU5,9,3,0,5,1,11,4,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU5|NN=Clostridium_asparagiforme_AJ582080|D=91.1
OTU2,0,4,0,1,0,2,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; OTU2|NN=Clostridium_bolteae_AJ508452|D=94
Plesiomonas_shigelloides_HQ663914,0,0,1,0,0,0,0,1,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Plesiomonas; Plesiomonas_shigelloides
Tropheryma_whipplei_AF251035,0,0,0,0,0,1,0,0,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Unclassified_Actinomycetales; Tropheryma; Tropheryma_whipplei
OTU762,0,26,0,8,9,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU762|NN=Oscillibacter_valericigenes_AB238598|D=90.5
Anaerofustis_stercorihominis_AJ518871,6,0,0,2,0,3,11,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Anaerofustis; Anaerofustis_stercorihominis
OTU1316,0,0,0,0,0,0,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; OTU1316|NN=Eubacterium_hallii_EUBRRDR|D=95.6
Bifidobacterium_mongoliense_AB433857,0,2,0,1,1,0,3,0,0,1,Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium_mongoliense
Enterobacter_cloacae_HM030748,0,0,7,0,0,0,0,5,1,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Enterobacter; Enterobacter_cloacae
Clostridium_methylpentosum_Y18181,0,0,3,0,0,1,2,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium_methylpentosum
Oscillospira[Pseudoflavonifractor]_capillosus_AY136666,11,16,0,4,17,90,14,0,1,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Oscillospira; Oscillospira_capillosus
Lactobacillus_coryniformis_KF994925,6,1,0,0,0,0,2,0,0,1,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_coryniformis
Olsenella_profusa_AF292374,0,12,0,5,0,0,0,0,0,0,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Olsenella; Olsenella_profusa
Actinobacillus_pleuropneumoniae_KC834743,1,1,0,0,0,0,0,0,0,0,Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus; Actinobacillus_pleuropneumoniae
OTU606,15,11,0,11,7,9,27,0,7,0,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; unclassified; OTU606|NN=Adlercreutzia_equolifaciens_AB306660|D=92.8
OTU1288,0,0,0,0,1,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU1288|NN=Clostridium_sporosphaeroides_CLORR16SAD|D=92.8
Corynebacterium_afermentans_JQ282807,0,0,0,1,1,0,0,0,0,1,Actinobacteria; Actinobacteria; Actinomycetales; Corynebacteriaceae; Corynebacterium; Corynebacterium_afermentans
Alistipes_finegoldii_AB554230,1,0,0,0,0,0,1,0,1,0,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes; Alistipes_finegoldii
OTU1339,0,0,0,0,0,1,3,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU1339|NN=Clostridium_clariflavum_NR_102987.1|D=76.8
Brachyspira_pilosicoli_DQ369796,1,0,0,0,0,10,1,0,0,0,Spirochaetes; Spirochaetia; Spirochaetales; Brachyspiraceae; Brachyspira; Brachyspira_pilosicoli
OTU268,3,2,0,0,0,5,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Roseburia; OTU268|NN=Roseburia_faecis_AY804149|D=96.5
OTU269,0,0,0,1,0,1,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU269|NN=Prevotella_oulora_PVORR16SH|D=91.6
OTU301,0,0,0,0,1,0,0,0,0,0,Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Megasphaera; OTU301|NN=Megasphaera_elsdenii_DQ146765|D=93.8
Aeromicrobium_massiliense_JF824798,1,1,0,1,0,0,0,0,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Nocardioidaceae; Aeromicrobium; Aeromicrobium_massiliense
OTU1332,1,0,4,0,1,1,0,0,2,2,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; OTU1332|NN=Bacteroides_xylanisolvens_AB510713|D=96
OTU94,7,0,0,0,0,0,0,0,0,0,Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; unclassified; OTU94|NN=Actinobacillus_pleuropneumoniae_KC834743|D=95.5
OTU260,39,0,0,1,4,31,13,0,0,1,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; OTU260|NN=Clostridium_clostridioforme_AY169422|D=94.1
OTU1335,1,0,0,0,0,8,3,0,0,1,Firmicutes; Clostridia; Clostridiales; Oscillospiraceae; Oscillibacter; OTU1335|NN=Oscillibacter_valericigenes_AB238598|D=95.6
OTU1336,0,0,0,0,1,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU1336|NN=Clostridium_methylpentosum_Y18181|D=91.5
OTU263,0,0,0,6,0,7,3,0,0,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU263|NN=Clostridium_clariflavum_NR_102987.1|D=84.2
OTU262,0,0,0,13,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU262|NN=Ruminococcus_bromii_DQ882649|D=96.8
OTU114,0,0,0,0,5,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU114|NN=Ruminococcus_gnavus_JN713312|D=91.2
OTU1092,0,79,0,0,0,0,0,0,1,2,Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Erysipelatoclostridium; OTU1092|NN=Clostridium_innocuum_CLOIRGNA|D=96.3
Trabulsiella_guamensis_KC434988,0,0,0,0,0,0,0,2,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Trabulsiella; Trabulsiella_guamensis
OTU1224,1,0,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Peptococcus; OTU1224|NN=Peptococcus_niger_AB644260|D=87.1
OTU948,0,0,0,0,0,0,0,3,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Serratia; OTU948|NN=Citrobacter_braakii_JN644584|D=95.2
OTU119,1,38,0,15,4,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU119|NN=Papillibacter_cinnamivorans_AF167711|D=91.1
OTU58,28,8,21,8,8,48,18,1,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Oscillospira; OTU58|NN=Oscillospira[Flavonifractor]_plautii_Y18187|D=95.5
Mycobacterium_fortuitum_AY509249,0,0,0,0,0,0,1,0,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Mycobacteriaceae; Mycobacterium; Mycobacterium_fortuitum
OTU285,0,1,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU285|NN=Butyrivibrio_crossotus_FR733670|D=90.9
Prevotella_corporis_AB547677,1,2,0,0,6,2,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_corporis
Bacteroides_oleiciplenus_AB547644,6,0,2,1,2,0,3,4,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides_oleiciplenus
OTU280,0,0,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU280|NN=Clostridium_clariflavum_NR_102987.1|D=76.2
OTU281,0,1,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; [Ruminococcus]; OTU281|NN=Coprococcus_comes_EF031542|D=92.6
OTU50,0,14,0,1,26,2,0,0,1,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU50|NN=Blautia_glucerasea_AB588023|D=95.2
OTU303,220,28,0,571,451,347,490,0,0,0,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; unclassified; OTU303|NN=Eggerthella_lenta_AF292375|D=87.9
OTU53,63,10,2,35,13,44,43,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; OTU53|NN=Clostridium_symbiosum_CLORR16SAA|D=94.4
OTU33,0,0,0,0,0,1,0,0,0,0,Proteobacteria; Alphaproteobacteria; RF32; unclassified; unclassified; OTU33|NN=Mesorhizobium_loti_RLU50164|D=82.1
OTU56,2,0,0,0,1,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; [Ruminococcus]; OTU56|NN=Clostridium_glycyrrhizinilyticum_AB233029|D=93.8
Enterobacter_cancerogenus_JN644583,0,12,127,0,0,0,0,644,0,1,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Enterobacter; Enterobacter_cancerogenus
Butyrivibrio_fibrisolvens_AY699274,1,0,0,1,1,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Butyrivibrio; Butyrivibrio_fibrisolvens
Clostridium_celatum_X77844,70,2766,1,490,76,28,1372,0,0,1,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium_celatum
Christensenella_minuta_AB490809,0,0,0,0,1,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Christensenellaceae; Christensenella; Christensenella_minuta
OTU1677,0,0,0,0,2,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Christensenellaceae; unclassified; OTU1677|NN=Christensenella_minuta_AB490809|D=89.2
OTU1676,1,0,0,0,0,1,2,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; OTU1676|NN=Ruminococcus_torques_AB910746|D=95.7
Bifidobacterium_coryneforme_AB437358,0,1,1,0,0,0,5,0,0,0,Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium_coryneforme
Parabacteroides_distasonis_BNRRR16S,0,0,0,0,0,1,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides; Parabacteroides_distasonis
Lactobacillus_parabuchneri_AB429372,0,0,0,0,0,0,0,0,1,1,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_parabuchneri
Bacteroides_caccae_AB510697,103,698,2,10,16,2,8,52,491,130,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides_caccae
OTU628,3,3,0,2,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnospira; OTU628|NN=Eubacterium_eligens_EUBRRDAA|D=92.4
OTU163,13,2,0,2,1,4,3,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU163|NN=Coprococcus[Bacteroides]_galacturonicus_DQ497994|D=93.6
OTU1026,0,0,0,0,0,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU1026|NN=Catabacter_hongkongensis_AB671763|D=82.4
OTU1148,0,0,1,0,0,0,0,0,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; unclassified; OTU1148|NN=Yersinia_enterocolitica_EU178101|D=96
OTU167,2,1,0,1,1,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU167|NN=Soleaferrea_massiliensis_JX101688|D=88.5
Adlercreutzia_equolifaciens_AB306660,368,343,0,491,119,304,722,0,187,40,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Adlercreutzia; Adlercreutzia_equolifaciens
OTU1022,0,0,1,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU1022|NN=Lachnospira_pectinoschiza_AY699278|D=93.5
OTU1214,0,0,1,0,0,0,0,2,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; unclassified; OTU1214|NN=Enterobacter_cancerogenus_JN644583|D=97
Prevotella_conceptionensis_HM587326,0,0,0,0,1,0,1,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_conceptionensis
OTU169,0,0,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Faecalibacterium; OTU169|NN=Faecalibacterium_prausnitzii_X85022|D=96.7
OTU1028,1,0,0,0,0,0,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; OTU1028|NN=Ruminococcus_gnavus_JN713312|D=95.6
Timonella_senegalensis_JN657220,0,0,0,0,0,0,0,0,1,0,Actinobacteria; Actinobacteria; Actinomycetales; Sanguibacteraceae; Timonella; Timonella_senegalensis
OTU117,0,0,0,0,2,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU117|NN=Clostridium_bolteae_AJ508452|D=90.7
OTU839,0,0,0,1,6,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; OTU839|NN=Blautia_hansenii_JN713311|D=96.2
Bacillus_licheniformis_FJ447354.1,0,0,0,0,0,0,0,0,0,1,Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus_licheniformis
Citrobacter_farmeri_FN433034,0,57,296,0,0,1,0,2040,2,2,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Citrobacter; Citrobacter_farmeri
OTU838,0,0,0,2,1,0,3,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU838|NN=Ruminococcus_flavefaciens_AY349157|D=96.4
Bifidobacterium_bifidum_S83624,1,0,0,2,0,0,3,0,1,0,Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium_bifidum
OTU1250,6,0,0,1,0,1,5,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; OTU1250|NN=Clostridium_bolteae_AJ508452|D=95.1
Brevibacillus_borstelensis_EU816694,0,0,0,0,0,0,0,0,4,0,Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Brevibacillus; Brevibacillus_borstelensis
Klebsiella_oxytoca_JN969322.1,0,0,46,0,0,0,0,91,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Klebsiella; Klebsiella_oxytoca
Clostridium_methoxybenzovorans_AF067965,0,0,0,1,0,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium_methoxybenzovorans
Prevotella_ruminicola_AB501174,0,0,0,0,3,0,0,1,0,1,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_ruminicola
Bacillus_cereus_AM747221,0,1,0,1,3,0,0,0,0,0,Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus_cereus
OTU1418,0,0,0,0,0,0,1,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; unclassified; unclassified; OTU1418|NN=Alistipes_onderdonkii_AB554231|D=83.1
Lactobacillus_helveticus_JQ805621,1472,703,1,538,783,41,1948,0,31,1,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_helveticus
OTU1730,0,0,0,0,1,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU1730|NN=Prevotella_copri_AB064923|D=96.7
Hespellia_stercorisuis_AF445264,0,0,0,0,0,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Hespellia; Hespellia_stercorisuis
OTU1411,1,0,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Oscillospiraceae; Oscillibacter; OTU1411|NN=Oscillibacter_valericigenes_AB238598|D=94.1
Bacteroides_coagulans_AB547639,0,0,0,0,0,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiales Family XI. Incertae Sedis; [Tissierellaceae]; Bacteroides_coagulans
OTU1413,0,0,0,0,0,2,0,0,0,0,Proteobacteria; Alphaproteobacteria; RF32; unclassified; unclassified; OTU1413|NN=Mesorhizobium_loti_RLU50164|D=82.1
Peptoniphilus_lacrimalis_AB971812.1,0,0,0,0,1,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; [Tissierellaceae]; Peptoniphilus; Peptoniphilus_lacrimalis
Edwardsiella_tarda_EU121410,0,0,8,0,0,0,0,12,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Edwardsiella; Edwardsiella_tarda
OTU842,1,0,0,0,0,3,1,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; unclassified; OTU842|NN=Paraprevotella_clara_AB331896|D=86
Slackia_piriformis_AB601000,2,0,0,1,0,0,0,0,0,0,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Slackia; Slackia_piriformis
OTU28,0,670,2,837,246,17,128,0,0,0,Firmicutes; Clostridia; Clostridiales; Oscillospiraceae; Oscillibacter; OTU28|NN=Oscillibacter_valericigenes_AB238598|D=90.1
OTU848,3,0,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU848|NN=Clostridium_clostridioforme_AY169422|D=95.7
OTU849,0,0,0,2,1,8,7,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU849|NN=Soleaferrea_massiliensis_JX101688|D=86
Raoultella_terrigena_AB680714,0,0,2,0,0,0,0,4,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Raoultella; Raoultella_terrigena
Actinomyces_graevenitzii_AJ540309,2,1,7,5,2,0,10,0,4,0,Actinobacteria; Actinobacteria; Actinomycetales; Actinomycetaceae; Actinomyces; Actinomyces_graevenitzii
Catenibacterium_mitsuokai_AB030225,1,2,0,0,0,0,3,3,3,2,Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Catenibacterium; Catenibacterium_mitsuokai
Rothia_mucilaginosa_GQ456061,81,0,0,15,15,26,13,0,34,70,Actinobacteria; Actinobacteria; Actinomycetales; Micrococcaceae; Rothia; Rothia_mucilaginosa
Enterococcus_cecorum_AJ301827,1,0,2,0,0,0,0,0,1,1,Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus; Enterococcus_cecorum
Propionibacterium_jensenii_AJ937773,0,0,0,0,0,0,0,0,1,0,Actinobacteria; Actinobacteria; Actinomycetales; Propionibacteriaceae; Propionibacterium; Propionibacterium_jensenii
Lactococcus_plantarum_AB681297,0,0,0,0,1,0,0,0,0,0,Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus_plantarum
OTU261,2,0,0,4,11,8,3,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU261|NN=Prevotella_corporis_AB547677|D=90.2
Kocuria_halotolerans_DQ979377,0,0,0,0,0,0,0,0,0,1,Actinobacteria; Actinobacteria; Actinomycetales; Micrococcaceae; Kocuria; Kocuria_halotolerans
Cedecea_davisae_HQ242718,0,7,332,0,4,0,0,670,34,7,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Cedecea; Cedecea_davisae
Leuconostoc_argentinium/lactis_AB596941.1,0,0,0,0,0,0,0,0,1,0,Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc_lactis
